Id,Text,IsRetweet,IsSelfMentioned,Retweets#,Favorites#,Hashtags#,Medias#,Mentions#,SenderId,SenderAccountYears,SenderFavorites#,SenderFollowings#,SenderFollowers#,SenderStatues#,SenderLocation,IsCyberbullying
1.15828e+18,seven sevdiğine çay demlesin 5ağustosdünyaçaygünü,False,False,66,365,1,0,0,9.33361e+17,2,251197,33236,34075,2610,türkiye,False
1.15867e+18,sadece kendini akıllı sanan zavallı orospu çocukları sizi,False,False,0,0,0,0,0,2234588342.0,6,11713,218,555,3463,dardayım,True
1.20705e+18,tuzlasın lar tuzlasın lar yesinler artık bu gőtte emek yediği takıma ihanet edecek kadar şerefsizmiş buna siktir çektiler diye kendine yediremiyo ve iftira atıyor dikkat et imparator seni tuza sokmasın nonoş,False,False,0,0,0,0,1,870548617.0,7,15002,536,249,3282,türkiye,True
1.20727e+18,ee reis ziraat bankası nın simit sarayını almasını tasvip etmiyorum dedi buna ne diyeceksin sayın dalyarak reis mi yalan söylüyor sen mi,False,False,0,0,0,0,1,163451589.0,9,30313,1793,628,27097,mecca,True
1.15839e+18,türkçe altyazili idol producer 7 bölüm 7 bölümün çevirisi sizlerle keyifli seyirler izleme linki indirme linki idol producer çeviri ekibi,False,False,5,16,0,1,0,9.52239e+17,1,150,34,1478,1836,turkey,False
1.20722e+18,ilk defa kendimi tutamıyorum ulan ibine kendin travesti ile evlendin oğlan kılıklı,False,False,0,0,0,0,1,425005311.0,8,3300,936,94,1149,istanbul,True
1.1584e+18,aşırı kültürden ölüyorum,False,False,0,0,0,0,0,7.25581e+17,3,676,162,99,388,turkey,False
1.16008e+18,başka kerpeten yokmu aptal gibi çekip burakıyorlar,False,False,0,0,0,0,1,7.55738e+17,3,3331,172,126,3656,hatay,True
1.16313e+18,allah beni kartal yarataydı da ananın  amına süzüleydim orospu evladı seni,False,False,2,13,0,0,0,2451139987.0,5,32726,375,385,3553,kocaeli,True
1.15703e+18,elbet bir gün buluşacağız 60binöğretmenataması,False,False,285,600,1,1,0,3091429621.0,4,6701,285,412,1764,kocaeli,False
1.08806e+18,odama biri girdiğinde yapmak istediğim,False,False,137,726,0,1,0,1031516875.0,6,136,157,409890,1595,türkiye,False
1.15832e+18,ben o defteri kapattıktan sonra kitaplığı komple ateşe verenlerdenim,False,False,15,573,0,0,0,1.06784e+18,1,92534,6269,7283,1966,türkiye,False
1.16214e+18,valeye vale de maçaya maça ama bir fahişe hep hanımefendi de hayatları yeteri kadar zor zaten ayrıca kibar olmaktan kimseye zarar gelmez patrick rothfuss,False,False,5,45,0,0,0,1680520879.0,6,1232,114,3387,2122,ankara,False
1.16015e+18,adımıda tadımı da unutamazsın gaziantep travesti ayşegül gazianteptravestileri 0539 433 18 04 aşk tutku ve seksin ortak karışımı sevgili tadında birliktelik için hemen ara,False,False,0,0,1,4,0,1.14378e+18,0,157,0,113,302,gaziantep,True
1.20707e+18,sana sie sokuk belkide zamanında volkana demirelede en cok algıyı yapanlardansın amk karakterine soktugum seni birde utanmadan gülmüş eşek,False,False,0,0,0,0,1,8.92744e+17,2,393,51,19,2062,,True
1.16143e+18,soytarı tipinden belli,False,False,0,0,0,0,1,409801440.0,8,2114,2361,704,2607,eskişehir,True
1.207e+18,hadi sen orospu anladık hatta orospu şuan hakaret ediyorum bununda farkındayım ama yorum yapanlara ne demeli bir tanesibde çıkıp linçlememiş hepsi gülmüş bi deprem şart masum insanlar hariç en azından ülke temizlenir azda olsa,False,False,0,2,0,0,0,8.43828e+17,2,1977,127,2218,884,çengelköy,True
1.16128e+18,dünyasolaklargünü salak lar günü yokmu,False,False,0,0,1,0,0,8.88843e+17,2,87,43,5,630,antalya,True
1.15816e+18,güneşimi al benden ama ay işığımı bana bırak,False,False,2,60,0,0,0,9.71776e+17,1,89116,4145,4076,965,kocaeli,False
1.15965e+18,siktir git,False,False,0,0,0,0,1,1.13198e+18,0,5574,1837,1600,285,eskişehir,True
1.15839e+18,34094 müstemlekeleştirmek etkileniş süngersi süsengiller bornovaẽſcǫrţ bucaẽſcǫrţ terbiyesizleşme,False,False,1,1,2,2,0,1.15821e+18,0,4,4,0,17,denizli,True
1.15839e+18,fotoğraftan sonra hayatta kalanlar soyluşövalye çağlarertuğrul,False,False,36,5,0,0,1,1.15771e+18,0,1,124,67,1522,turkey,False
1.15842e+18,ümid gurbanov un twitter da 60 binden fazla takipçisi var bu tweeti 2bin rt almış ama hala aylık toplam 14 dolardan 8 patreonu var gözüküyor yazıktır günahtır yahu sadece 8 kişi mi yani,False,False,30,90,0,0,0,168832037.0,9,6608,1033,5412,21936,turkey,False
1.15911e+18,biz bunu görmek zorundamıyız amk,False,False,0,0,0,0,1,1.15088e+18,0,1139,141,145,83,kuşadası,True
1.15876e+18,boş yapma aq kendini o adamın yerine koy empati yap empati,False,False,0,0,0,0,3,8.31195e+17,2,5405,968,496,2590,türkiye,True
1.1584e+18,amk kaz dağlarındaki katliamı la bu ne alakası var amk siz be kuşanıyorsunuz amk trol olmanın edebi hatası şeref i yokmu orospu çocukları,False,False,0,0,0,0,1,2401144610.0,5,1204,35,72,4461,,True
1.16241e+18,su yolunu bulur ben orospu çocuğunu,False,False,2,14,0,0,0,1.13076e+18,0,768,72,78,212,aydın,True
1.16237e+18,ödemem elden gülüm 055 068 05 56 0553 553 66 31 şuan müsaitim canım ara hemenilişkinin tadı burdakaçırmanı istemem izmir eskort izmir buca bornova karabağlar karşıyaka konak sex ifşa porno masaj eskort eskort mutluson,False,False,1,1,1,1,0,1.15503e+18,0,27,12,134,50,nevşehir,True
1.15874e+18,optimum ne lanet bir yersinn,False,False,0,0,0,0,0,7.84297e+17,3,7349,214,450,1267,adana,False
9.9925e+17,dolar bey bi sakin olun oturun lütfen 4 83 ne demek çok kabasınız,False,False,85,4465,0,0,0,4604138494.0,3,357,149,640701,1916,antalya,False
1.15837e+18,mutlu edemiyorsan uzak dur hem insanı yıpratıp üzüp hem de hayatından bir türlü çıkmamak gördüğüm en bencil tavır,False,False,2,16,0,0,0,793787216.0,7,49844,1466,2149,2220,ankara,False
1.1629e+18,bu bacakları evirip çevirip götüme sokarım geliyo her otobüs yolculuğunda,False,False,0,0,0,0,0,9.54072e+17,1,5564,276,6020,8496,ankara,True
1.16029e+18,2 ançak ekibimizin insan üstü gayreti ile 24 saat çalışma esası ile hamdolsun bütün arızaları ve sorunlar giderdik 95 oranında şehrimizin her noktasına su verilmeye başlandı 5 ilk bölüm için bir kaç saat içerisinde sularımız verilmiş olacak,False,False,13,147,0,2,0,2846476749.0,5,10295,252,29674,8319,nevşehir,False
1.16199e+18,vip ödemeler elden ara kendi yerimde veya sizin yerinizde görüşüyoruz 0532 738 38 84 0538 427 07 34 öğrenci eskort bayan masöz dul masaj seks kızlar uşak merkez eskort sex liseli izle liseli genç kızlar,False,False,1,1,1,1,0,1.12853e+18,0,2,17,7,10,uşak,True
1.1504e+18,şehrinize okumaya gelecek yeni öğrenci arkadaşlara tavsiyeniz nedir,False,False,29,940,0,0,0,9.44908e+17,1,64107,14946,15886,6371,eskişehir,False
1.20727e+18,aptal orospu evladı seni,False,False,0,1,0,0,1,4142160976.0,4,3196,180,275,1109,,True
1.16023e+18,bu senede değişen bişey yok yazlar kurak kışlar soğuk insanlar yine yavşak yine yavşak,False,False,0,0,0,0,0,3312243239.0,4,14175,1637,1642,2344,sivas,True
1.1577e+18,yansıyan deli dolu enerjin seçkinözdemir,False,False,7,38,1,2,0,9.23598e+17,2,120683,465,1156,19867,özdemir,False
1.15356e+18,bu tweet bu profilde ilelebet sabit kalacaktır,False,False,308,2164,0,1,0,9.97597e+17,1,15633,4960,6620,4013,tokat,False
1.15879e+18,meb gov tr ye sor dingil madem orda yazıyor,False,False,0,0,0,0,2,317277557.0,8,12169,95,82,5221,türkiyeankara,True
1.15812e+18,birine haddinden fazla değer verdiğinde yaptığı ilk şey seni değersizleştirmek oluyor,False,False,84,571,0,0,0,67155761.0,10,16300,521,16689,3050,yalova,False
1.2071e+18,senin görüşlerinin ne önemi var sikik herif boş boş analizini yap siktir kunduranı kin kusup köylü diye hedef göstereceksen beni hedef göster amcık herif,False,False,1,34,0,0,0,1.00302e+18,1,96264,410,2956,12203,medellín,True
1.20703e+18,senin ulkeni de sikerim paranı da sikerim orospu evladı gürses,False,False,3,6,0,0,0,9.36956e+17,2,140,45,78,414,,True
1.15912e+18,kafası güzelken yazmış galiba ya da gerizeka jsjdjsk,False,False,0,2,0,1,0,1.12258e+18,0,20127,2076,2148,583,türkiye,True
1.16195e+18,kalbinin götürdüğü yere git,False,False,8,267,0,1,0,322067673.0,8,480456,2923,7372,22767,ankara,False
1.16005e+18,allah bu yobaz dile benden ne dilersen depremi oraya gönderirim demiş sanki ee dib bu adamla aynı düşüncede olamaz değil mi,False,False,0,0,0,0,1,1534865520.0,6,26575,989,472,27309,istanbul,True
1.1548e+18,hükümetinafsözüvar ve bir gün gelir tüm dualar kabul olur yeter ki inanmaktan vazgeçmeyin,False,False,8,4,1,0,14,1.08518e+18,0,530,137,166,1577,konya,False
1.15839e+18,sonunda bi canfeza gelen çıktı sjdjd,False,False,0,0,0,0,1,7.18335e+17,3,1384,1653,1423,1062,konya,False
9.44052e+17,selamun aleyküm dostlar sabahınız hayr cumanız mübarek olsun tevazu sahibi ol ahlakî tavır takın doğruluğu temsil et eğri olmaktan sakın cuma dualarımız kalkan olsun bizlere şah damarından bile allah ım daha yakın sezai tuğla,False,False,16,73,0,1,0,9.08869e+17,2,248621,4491,5435,29706,bursa,False
8.86973e+17,yahudi profesör finkelstein filistinlilere yaptıkları zulmü kendi acılarıyla meşrulaştıran israillilerin ikiyüzlülüklerini yüzlerine vurdu,False,False,3835,5091,0,1,0,4913956535.0,3,15,18,36628,12134,türkiye,False
1.15838e+18,gençlere tavsiyem takılma kültürünü bırakın güzel güzel sevgili olun iklim krizi devrede her an bir protestoya katılacakmış gibi cillop gibi yaşayın sağlığınıza dikkat edin fiyakalı,False,False,0,0,0,0,0,7.05443e+17,3,14822,1417,2532,3533,eskişehir,False
1.1584e+18,çin etiyopya ya 9 00 mt acil gıda yardımı bağışladı,False,False,1,3,0,1,0,3466311437.0,4,10,12,9515,26763,ankara,False
1.12724e+18,şimdi size dernek başkanı bir kadının yaptığı vahşeti anlatacağım enez dogader diye bir dernek başkanı fotodaki selma yılmaz enezde kısırlaştırma projesi adı altında yaptığı usulsüz kısırlaştırmalar yüzünden 246 tane resmi işleme alınmış köpeğin ölmesine sebep olmuştur,False,False,962,1368,0,1,0,365172101.0,8,6351,58,100832,13229,istanbul,False
1.15976e+18,bu zamana kadar ne kadar üzdüğüm kalbini kırdığım insan varsa hepsinin tekrar amk ben boşyere kimsenin kalbini kırmam,False,False,0,0,0,0,0,1.13169e+18,0,2197,162,114,121,gaziantep,True
1.16111e+18,yukarıdaki iki görsele yaptığı yorumlar nın insaflı bile kalmış bırakın saygı duyucaksınız mevzularını ben de bu soytarı saygı duymuyorum bu ve bundan önceki tweetlerden anladığım kadarıyla sarmışsınız belli bu adama ama iyi bildiğiniz işi yapın bence,False,False,0,0,0,0,2,398203190.0,8,14588,515,308,6296,kuşadası,True
1.1626e+18,günaydın kuş olsam kafana sıçarım günaydın,False,False,0,0,0,0,0,40214064.0,10,3207,599,704,8735,balıkesir,True
1.20476e+18,oğlum evladım annesini çalışır haldeki çamaşır makinesi üzerindeki siktir ibne evladı niye küfür ediyorsun amk bebesi seni düzgün konuşamıyor musunuz hemen anneye dil uzatıyorsun he bacısını siktir ibne evladı seni,False,False,0,0,0,0,3,4221292000.0,4,28372,577,101,3417,trabzon,True
1.15705e+18,atatürk çok mükemmel kuran okurdu prof dr haydar baş,False,False,42,94,0,1,0,1.11536e+18,0,2,1431,816,21,türkiye,False
1.16149e+18,senin gibi torunun ben amk,False,False,0,0,0,0,1,1916940547.0,6,423,440,10,1388,türkiye,True
1.15858e+18,alevi sünni deist ateist budist hristiyan yahudi müslüman solcu sağcı laik dindar vs kimsede ben bu dünyaya bir şekilde geldim bana bir rol verildi bende rolümun hakkını vereyim siktir olup gideyim demiyor şucuyum bucuyum böyleyim boylesin bitmez bu muhabbet,False,False,0,0,0,0,1,375849874.0,8,2319,27,40,732,izmir,True
1.16053e+18,istersen ingiltere istatistiklerine bakalım amk çocu,False,False,0,0,0,0,1,9.99789e+17,1,5355,129,140,639,değirmendere,True
1.16114e+18,merhaba ben kayseri den travesti hasret sevda görüşmeleri mi kendime ait evimde yapıyorum ne aradıgını biliyorsan ve ciddiysen eğer görüşelim müsaitim şuan 0541 691 29 19 bayan degilim 0541 691 29 19,False,False,0,0,0,1,0,7.31514e+17,3,91,1815,2533,6545,kayseri,True
1.16127e+18,sevgili tadinda ilişki için arayın görüşelim aszcv ya ümit sizsiniz ya ümitsizsiniz şişli eskort şişli eskort sex masaj salonu bayan,False,False,0,0,1,1,0,1.15875e+18,0,0,12,0,2,izmir,True
1.20721e+18,angut ikili ve uçan kuş röplerinden sonra istisnasız her seferinde ben,False,False,0,16,0,1,0,1.17878e+18,0,6180,64,201,2431,angutlarla,False
1.16243e+18,belki yüzlerce kızı 17 yaşında evlendi diye kocasız bıraktılar eşlerini hapse attılar bu kızlarımız 16 yaşında teknede dj sevgilisiyle eğlenseydi dünya starı olurdu bunlar müslümanlara sapık diyen anonim çocuklar işte 22ağustosta tahliyebekliyoruz,False,False,2,0,0,0,0,1.15351e+18,0,0,0,5,471,istanbul,True
1.15871e+18,aptal seninle sivasta etli ekmek yiyebilirdik aptak,False,False,0,0,0,0,1,103219342.0,9,9844,691,504,3818,ankara,True
1.15894e+18,vayy karşim sonunda aq jdj dmden ke,False,False,0,0,0,0,1,1.0612e+18,1,95,37,24,37,türkiye,True
1.15843e+18,yaşamak ölmekten hazin geliyor,False,False,0,0,0,1,0,172266950.0,9,92777,455,1354,37227,avcılar,False
1.1573e+18,işkur personeline 100 gösterge rakamının memur maaş katsayısı çarpımı neticesinde bulunacak tutarda ek ödeme istiyoruz 5dönemtoplusözleşme,False,False,39,35,1,1,0,3523316655.0,4,518,67,4632,3621,ankara,False
1.15915e+18,neşet ertaş elini kalbine götürdü burası varya dedi taşa toprağa gerzek kalmadan insanın gömüldüğü tek yer,False,False,4,65,0,0,0,8.08211e+17,3,76159,1074,2129,1882,ordu,False
1.15588e+18,sevdanı bulmak yıllar sürdü alihüroğlu ve sevdaeğilmez keremcem ve özgükaya aşkoyunu alsev,False,False,23,9,0,0,1,570982849.0,7,107322,439,223,112186,turkey,False
1.16264e+18,hay falcaonuzun amk alında kurtulalım yada almayında taşşak geçelim yeter yavv,False,False,0,0,0,0,0,420147373.0,8,3522,1434,1550,12341,istanbul,True
1.15908e+18,1 gün zındık bahçesine gireyim dedim her renkten böcek gördüm lanet gitsin,False,False,0,0,0,0,0,1.15182e+18,0,145,20,18,22,trabzon,False
1.15085e+18,hafıza 15 temmuz müzesi açılış töreni,False,False,3215,15537,0,0,0,68034431.0,10,0,95,13974880,6091,ankara,False
1.15816e+18,şu şahane özet bakışdayız hepimiz,False,False,1523,25939,0,0,0,121096624.0,9,3586,1063,791512,2754,istanbul,False
1.16209e+18,salak,False,False,0,0,0,0,1,9.6019e+17,1,7356,188,244,468,kocaeli,True
1.14576e+18,biliyorsun her şeyin yoluna girmesi için de bir yol gerzek,False,False,536,7300,0,0,0,8.51345e+17,2,3888,6,132645,2140,hatay,False
1.16085e+18,yalan amk yalan hayatınız yalan foto çekmiş anasiymis yalan amk,False,False,0,0,0,0,1,1.06156e+18,1,0,170,46,527,eskişehir,True
1.15772e+18,romanyada 15 yaşında kız evine gitmek için otostop yaptığı şöför tarafından tecavüzle öldürülüyor eğitim bakanı yabancının arabasına binmemeyi öğrenmeliydi dedi diye görevden alınıyor içişleri bakanı istifa ediyor emn gen müd görevden alınıyor işte buna medeniyet ve hukuk deniyor,False,False,5676,29154,0,0,0,417045777.0,8,8764,2977,71163,25015,istanbul,False
1.15844e+18,bilginin ışığında yükselecek bu vatan benim adım öğretmen bana emanet vatan 60binöğretmeninsesiolun,False,False,7,4,1,1,4,1307946462.0,6,5318,202,280,1809,konya,False
1.1627e+18,ayse ayse seni gorunce aklima hep ne kadar bos bir insan oldugun geliyor cok cabaliyor musun bu kadar salak olmak cok cabaliyo musunuz birbirinizin gotunu yalaka icin,False,False,0,0,0,0,0,8.61145e+17,2,96519,381,1797,18545,yiğit,True
1.04069e+18,dünyanın en güzel yerinde sensiz yok olup gitmenin kederini anlatıyorum kuşlara,False,False,13,158,0,2,0,180291002.0,9,86905,182,4648,1671,gaziantep,False
1.1594e+18,siktir bok,False,False,0,0,0,0,1,8.12135e+17,2,33843,159,160,5445,ankara,True
1.07941e+17,faik cetiner rahmi koc un ali koc a uyarisi var bu surecte gemiyi son terkeden ol ama asla baskan olma demis,False,False,34,53,0,0,0,71108476.0,10,2771,2835,1288628,339867,turkey,False
1.16231e+18,ah be idolüme solo çıkarmayan programlara radyolara göndermeyen ost yaptırmayan şirret şirret utansın kendinden,False,False,0,0,0,0,0,880340076.0,7,30730,1724,2060,10107,isparta,False
1.15592e+18,twitter ailem seviliyorsunuz hepinize iyi geceler,False,False,84,572,0,0,0,9.33361e+17,2,251197,33236,34075,2610,türkiye,False
9.94281e+17,erkeklerin 3 yüzü oluyor 1 ilişkiden önceki yüzü 2 ilişkideki yüzü 3 ilişkiden sonraki yüzü,False,False,108,1326,0,0,0,1576617078.0,6,81,14,539353,6435,ankara,False
1.15812e+18,gel ey sevgili aklıma koydum seni aklım almadı kalbime koydum seni sana doymadım hergün biraz daha aşik oluyorum hergün daha çok çoğalıyor sevgin bende aşılması imkansız serab ına dalıyor ruhum aşk sandığın kadar değil yandığın kadar,False,False,11,86,0,1,0,9.76176e+17,1,8843,1358,1316,223,türkiye,False
1.16052e+18,seksi pasif ateşli ve azgın birisi olarak burada bulunan kemer öpüşen eğlenmeyi ve zevk almayı da istiyorum gece boyunca gerzek fanteziler ile birlikte gerekse de daha özel alanyatravesti 0553 787 1685,False,False,0,0,1,1,0,1.16012e+18,0,1,21,7,16,alanya,True
1.10521e+18,yapıştı canıma bir kara sevda,False,False,4,234,0,0,0,1.02939e+18,1,32728,1366,2149,149,tavşanlı,False
1.16307e+18,beren saat kim aq,False,False,0,2,0,0,0,2808738389.0,5,103362,25923,23599,14281,izmirbergama,True
1.20723e+18,ne diyor bu ibine,False,False,0,0,0,0,1,1.13833e+18,0,1867,71,11,25,gaziantep,True
1.15302e+18,bana sadece önemli bir şey olduğunda yazın ya boş muhabbetlere girmeye ne gerzek var,False,False,3,17,0,0,0,1.02776e+18,1,941,81,192,289,mersin,False
1.10161e+18,demişler ki sevda sahrasında mecnun değilsen ne leyla yı çağır ne çölü incit,False,False,2,123,0,0,0,1.10088e+18,0,3406,1022,453,80,manavgat,False
1.16154e+18,siktir git,False,False,0,0,0,0,1,1.15198e+18,0,10,9,0,44,turkey,True
1.02209e+18,allah kaderimizi böyle yazmış gönüllerbirolsun,False,False,278,285,1,1,0,44982012.0,10,81,4,85926,14786,adana,False
1.20725e+18,eşini çocuğunu feda edenlerde bugün dönek ve saygısız,False,False,0,0,0,0,1,345936312.0,8,24521,663,409,9455,dünyalı,True
1.15868e+18,gelin de bi fav atın aq o kadar çalıştım açıklandı,False,False,49,11685,1,1,0,1.14035e+18,0,2237,87,64,801,ankara,False
1.15918e+18,vizyonsuzda olduk amk,False,False,0,1,0,0,0,449666727.0,7,201,50,38283,15,antalya,False
1.15858e+18,adamcıkların her tarafından çirkinlik akıyor ezik yarası olan gocunurmuş,False,False,0,0,0,0,1,1.13588e+18,0,318,150,17,29,kahramanmaraş,True
1.15891e+18,çünkü tr gayleri doyumsuz ve çok meraklı herkesin sikini vücudunu nasıl flörtleştiğini falan merak ediyor,False,False,0,0,0,0,1,1.01884e+18,1,856,295,387,497,istanbul,True
1.20719e+18,o 3 pezevenk nasıl bulabiliriz,False,False,0,2,0,0,1,858468493.0,7,3161,691,496,1955,,True
1.20728e+18,milletvekili olacaksın bir elin yağda bir elin balda olacak dokunulmazligin olduğu halde ite köpeğe hoşt demeyeceksin bu vatanın evlatlarını savunmayacaksin yazıklar olsun size şu tipi tipe ağzının payını vermediniz haram zıkkım olsun kullandığınız tüm imkanlar,False,False,0,0,0,0,1,8.93818e+17,2,1608,372,115,2694,,True
1.15843e+18,benden nefretmi ediyorsun umrumda değil,False,False,0,10,0,0,0,1.10512e+18,0,3602,3281,1426,1493,,False
1.15843e+18,kankaa aciklamasinlar bence djdnjd ösymsonuçlarıaçıkla,False,False,0,1,1,0,0,1050740658.0,6,15530,375,744,4480,ankara,False
1.15667e+18,27 yaşında emekli olamıyor muyuz ya ben çok yoruldum,False,False,873,16159,0,0,0,854815742.0,7,5719,191,70335,1026,türkiye,False
1.20728e+18,işte böyle ezik oluyorlar magandalara fırsat veriyorlar,False,False,0,0,0,0,1,1928059759.0,6,14182,10381,10096,116133,,True
1.16022e+18,protestanofobim kıçtan dallama arttı resmen ağır yobaz,False,False,0,0,0,0,0,37898549.0,10,28745,548,1285,9864,istanbul,True
1.15854e+18,allahtan bu güne kadar nude istemedik atanları engelledik sizi gelin diye anamın karşısına nasıl çıkarayımmben aq d,False,False,0,6,0,0,0,2614333226.0,5,195113,912,3092,13789,bayrampaşa,True
1.20632e+18,amk abaza yaa,False,False,0,0,0,0,1,1.18826e+18,0,2487,462,126,308,,True
1.15835e+18,türkiye de kadının değerli olduğu yerin adıdır twitter,False,False,26,116,0,0,0,1.09027e+18,0,20748,1225,1277,466,ankara,False
1.15835e+18,içinde bize çay getirdi eğildi azman dede hep ağlar niye ağladığını bugün ilk defa anlattı dedi c bayar üniversitesi yayınları çanakkale adlı kitapçıktan,False,False,17,96,0,1,0,1.00685e+18,1,41512,1024,4562,17966,türkiye,False
1.16062e+18,kanka hayaller mimarlık gerzek kasaplık mevzusu aq kdjdskd,False,False,0,0,0,0,1,8.65342e+17,2,2499,98,239,473,alanya,False
1.20726e+18,bu totoş hem cibiliyetsiz hemde karaktersiz amk oğlanci ibne,False,False,0,0,0,0,1,2606021299.0,5,2485,64,36,1373,,True
1.15688e+18,nasıl avutsun babası kaçırılmış çocuğu yok mudur bir yolu ki cinlere sor bakalım oğlunla ve şivekâr ınla yeni bir hayat kurasın,False,False,11,20,0,0,1,1.09486e+18,0,1603,506,360,2341,turkey,False
1.16093e+18,çok sağlam orospu çiçekli elbiseli masum bayram storyleri,False,False,0,0,0,0,0,1.07044e+18,1,4670,1056,318,180,hatay,True
1.15839e+18,karaboğa,False,False,0,0,0,0,1,778528332.0,7,55041,6694,7265,34276,türkiye,False
1.15882e+18,alevilere kurban olun yobaz,False,False,2,4,0,0,1,1686369589.0,6,19339,5001,2487,11519,ankara,True
1.15942e+18,kapat kapat götler cenneti göreceksin ilk mermi ilk kan damlası azadenin müjdesi şehidlerin kanlarından bir nur fışkırdı gök yüzüne ağızdan boşaldı tekbir umut geldi yüzümüze,False,False,0,0,0,0,0,8.80723e+17,2,7934,479,708,7661,türkiye,False
1.20702e+18,onun bunun evladı sen kimsin it föto köpeyi alayınızın şerefini siliyim köpek,False,False,0,0,0,0,1,1.16742e+18,0,5088,516,384,2409,,True
1.15905e+18,aynen o şekil iftira atıyorlar aptal hemen inanıp yakıyorlar kadınları öyle cahil bi topluluk,False,False,0,0,0,0,1,1.09127e+18,0,42760,451,656,166,izmit,True
1.15867e+18,onunla bunun bir alakası yok aq irrelevant,False,False,0,0,0,0,0,9.38295e+17,2,10870,288,13821,19038,türkiye,True
1.15521e+18,arkadaşlar bir ara ben de iyi ki vardım,False,False,2,10,0,0,0,8.92806e+17,2,18901,1146,1386,490,samsun,False
1.20703e+18,tuzlaspor başkanı olsam şuan kovmuştum bu eziği kaybedicek birşeyin yokta niye elindeki tek forveti da oyuna alıyorsun mal,False,False,0,0,0,0,1,1.0058e+18,1,8000,171,76,528,türkiye,True
1.15843e+18,şişinme depreşmek,False,False,0,0,0,0,0,1.15816e+18,0,5,3,0,20,kayseri,False
1.16316e+18,bazı şeyler nasipse olur kismetse olur sen olmaz dersin olmazların gelir seni bulur sen yine de gayret et sabret dua et ve bekle rabbine sığın inancına yaslan ve yolundan ayrılma sakın hayırsızdan gördüğün kötülük bile bakarsın senin için hayırlı olur,False,False,77,512,0,0,0,1.03288e+18,1,44,717,10198,402,türkiye,False
1.10733e+18,dört şey uzun süre gizli kalamaz güneş ay gerzek ve aşk a syh,False,False,992,3109,0,0,0,9.13962e+17,2,28061,60,10856,122,ankara,False
1.15838e+18,ok guzel kari,False,False,0,1,0,0,1,1.08671e+18,0,2164,997,1400,9506,ankara,True
1.15838e+18,ben de istanbulda bir yer gelirse çıldırabilirim djsşdnlddm,False,False,0,0,0,0,1,4645135167.0,3,7672,268,144,3525,türkiye,False
1.1583e+18,açılan solar ağlayan güler,False,False,9,18,0,0,0,1.09997e+18,0,1351,95,46,1349,turkey,False
